,0,1,2
18213,crush,negate,syn
18214,crush,obliterate,syn
18215,crush,raze,syn
18216,crush,affinity,syn
18217,crush,loyalty,syn
18218,infiltrated,penetrate,syn
18219,infiltrated,permeate,syn
18220,infiltrated,pervade,syn
18221,curves,straighten,ant
18222,curves,arc,syn
18223,curves,arch,syn
18224,curves,contour,syn
18225,curves,loop,syn
18226,curves,trajectory,syn
18227,curves,swerve,syn
18228,curves,veer,syn
18229,curves,bulge,syn
18230,curves,buckle,syn
18231,curves,spiral,syn
18232,curves,crumple,syn
18233,curves,twist,syn
18234,curves,bend,syn
18235,curves,coil,syn
18236,curves,curl,syn
18237,curves,skew,syn
18238,specific,ambiguous,ant
18239,specific,careless,ant
18240,specific,common,ant
18241,specific,commonplace,ant
18242,specific,equivocal,ant
18243,specific,fuzzy,ant
18244,specific,imprecise,ant
18245,specific,inaccurate,ant
18246,specific,indefinite,ant
18247,specific,indistinct,ant
18248,specific,inexact,ant
18249,specific,like,ant
18250,specific,normal,ant
18251,specific,obscure,ant
18252,specific,ordinary,ant
18253,specific,resembling,ant
18254,specific,similar,ant
18255,specific,standard,ant
18256,specific,uncertain,ant
18257,specific,undefined,ant
18258,specific,unlimited,ant
18259,specific,unreliable,ant
18260,specific,usual,ant
18261,specific,vague,ant
18262,specific,improper,ant
18263,specific,false,ant
18264,specific,easy-going,ant
18265,specific,general,ant
18266,specific,uncareful,ant
18267,specific,undetailed,ant
18268,specific,unsuitable,ant
18269,specific,unreal,ant
18270,specific,counterfeit,ant
18271,specific,lenient,ant
18272,specific,incorrect,ant
18273,specific,untrustworthy,ant
18274,specific,unimportant,ant
18275,specific,clear-cut,syn
18276,specific,definite,syn
18277,specific,definitive,syn
18278,specific,different,syn
18279,specific,distinct,syn
18280,specific,exact,syn
18281,specific,explicit,syn
18282,specific,individual,syn
18283,specific,limited,syn
18284,specific,peculiar,syn
18285,specific,precise,syn
18286,specific,special,syn
18287,specific,specialized,syn
18288,specific,unambiguous,syn
18289,specific,unequivocal,syn
18290,specific,unique,syn
18291,specific,authentic,syn
18292,specific,careful,syn
18293,specific,correct,syn
18294,specific,detailed,syn
18295,specific,factual,syn
18296,specific,meticulous,syn
18297,specific,proper,syn
18298,specific,rigorous,syn
18299,specific,scientific,syn
18300,specific,skillful,syn
18301,specific,solid,syn
18302,specific,specific,syn
18303,specific,strict,syn
18304,specific,systematic,syn
18305,specific,true,syn
18306,specific,impromptu,syn
18307,specific,provisional,syn
18308,specific,absolute,syn
18309,specific,emphatic,syn
18310,specific,forthright,syn
18311,specific,numerous,syn
18312,specific,particular,syn
18313,specific,specified,syn
18314,specific,various,syn
18315,specific,distinctive,syn
18316,specific,idiosyncratic,syn
18317,specific,innate,syn
18318,specific,singular,syn
18319,specific,chiseled,syn
18320,scan,browse,syn
18321,scan,check,syn
18322,scan,examine,syn
18323,scan,scour,syn
18324,scan,search,syn
18325,scan,skim,syn
18326,scan,peruse,syn
18327,scan,read,syn
18328,scan,scan,syn
18329,interconnected,alien,ant
18330,interconnected,dissimilar,ant
18331,interconnected,inappropriate,ant
18332,interconnected,irrelevant,ant
18333,interconnected,unalike,ant
18334,interconnected,unlike,ant
18335,interconnected,unrelated,ant
18336,interconnected,unsuitable,ant
18337,interconnected,separate,ant
18338,interconnected,divide,ant
18339,interconnected,disconnect,ant
18340,interconnected,akin,syn
18341,interconnected,analogous,syn
18342,interconnected,associated,syn
18343,interconnected,complementary,syn
18344,interconnected,linked,syn
18345,interconnected,pertinent,syn
18346,interconnected,relevant,syn
18347,interconnected,similar,syn
18348,interconnected,integral,syn
18349,interconnected,reciprocal,syn
18350,interconnected,interdependent,syn
18351,interconnected,compare,syn
18352,interconnected,associate,syn
18353,interconnected,pertain,syn
18354,interconnected,ascribe,syn
18355,interconnected,link,syn
18356,interconnected,connect,syn
18357,interconnected,affect,syn
18358,interconnected,apply,syn
18359,interconnected,concern,syn
18360,interconnected,assign,syn
18361,interconnected,refer,syn
18362,interconnected,annex,syn
18363,macro,micro,ant
18364,macro,small,ant
18365,macro,small-scale,ant
18366,macro,tiny,ant
18367,macro,big,syn
18368,macro,large,syn
18369,macro,large-scale,syn
18370,walls,inside,ant
18371,walls,middle,ant
18372,walls,opening,ant
18373,walls,bar,syn
18374,walls,barricade,syn
18375,walls,barrier,syn
18376,walls,block,syn
18377,walls,dam,syn
18378,walls,embankment,syn
18379,walls,facade,syn
18380,walls,fence,syn
18381,walls,screen,syn
18382,walls,side,syn
18383,walls,surface,syn
18384,sieving,combine,ant
18385,sieving,dirty,ant
18386,sieving,pour,ant
18387,sieving,cull,syn
18388,sieving,evaluate,syn
18389,sieving,filter,syn
18390,sieving,scan,syn
18391,sieving,select,syn
18392,sieving,comb,syn
18393,sieving,investigate,syn
18394,sieving,explore,syn
18395,sieving,winnow,syn
18396,sieving,scrutinize,syn
18397,sieving,examine,syn
18398,sieving,drain,syn
18399,sieving,analyze,syn
18400,sieving,permeate,syn
18401,sieving,clean,syn
18402,sieving,leak,syn
18403,sieving,sift,syn
18404,sieving,refine,syn
18405,sieving,percolate,syn
18406,sieving,penetrate,syn
18407,sieving,trickle,syn
18408,sieving,dribble,syn
18409,sections,whole,ant
18410,sections,area,syn
18411,sections,branch,syn
18412,sections,category,syn
18413,sections,chunk,syn
18414,sections,department,syn
18415,sections,district,syn
18416,sections,field,syn
18417,sections,part,syn
18418,sections,passage,syn
18419,sections,piece,syn
18420,sections,region,syn
18421,sections,sector,syn
18422,sections,segment,syn
18423,sections,zone,syn
18424,cross,mild,ant
18425,cross,nice,ant
18426,cross,helping,ant
18427,cross,happy,ant
18428,cross,kind,ant
18429,cross,pleasant,ant
18430,cross,blessing,ant
18431,cross,benefit,ant
18432,cross,pleasure,ant
18433,cross,cheer,ant
18434,cross,comfort,ant
18435,cross,well-being,ant
18436,cross,delight,ant
18437,cross,boon,ant
18438,cross,profit,ant
18439,cross,advantage,ant
18440,cross,joy,ant
18441,cross,happiness,ant
18442,cross,health,ant
18443,cross,span,syn
18444,cross,navigate,syn
18445,cross,sail,syn
18446,cross,ply,syn
18447,cross,cruise,syn
18448,cross,crisscross,syn
18449,cross,divide,syn
18450,cross,block,syn
18451,cross,annoy,syn
18452,cross,buttonhole,syn
18453,cross,confront,syn
18454,cross,belligerent,syn
18455,cross,bitter,syn
18456,cross,caustic,syn
18457,cross,petulant,syn
18458,cross,rancorous,syn
18459,cross,testy,syn
18460,cross,calamity,syn
18461,cross,disease,syn
18462,cross,disorder,syn
18463,cross,hardship,syn
18464,cross,illness,syn
18465,cross,infirmity,syn
18466,cross,misery,syn
18467,cross,pain,syn
18468,cross,scourge,syn
18469,cross,sickness,syn
18470,cross,suffering,syn
18471,cross,torment,syn
18472,cross,woe,syn
18473,polarized,contradictory,syn
18474,polarization,emission,syn
18475,radiation,similarity,ant
18476,radiation,sameness,ant
18477,radiation,emission,syn
18478,radiation,radioactivity,syn
18479,radiation,bar,syn
18480,radiation,glow,syn
18481,radiation,laser,syn
18482,radiation,radiation,syn
18483,radiation,ray,syn
18484,radiation,shaft,syn
18485,radiation,bomber,syn
18486,radiation,diffusion,syn
18487,radiation,wastage,syn
18488,radiation,discrepancy,syn
18489,radiation,disparity,syn
18490,radiation,distinction,syn
18491,radiation,diversity,syn
18492,transmitted,collect,ant
18493,transmitted,conceal,ant
18494,transmitted,gather,ant
18495,transmitted,hide,ant
18496,transmitted,hold,ant
18497,transmitted,keep,ant
18498,transmitted,acquired,ant
18499,transmitted,rare,ant
18500,transmitted,new,ant
18501,transmitted,different,ant
18502,transmitted,uncommon,ant
18503,transmitted,irregular,ant
18504,transmitted,infrequent,ant
18505,transmitted,extraordinary,ant
18506,transmitted,modern,ant
18507,transmitted,unusual,ant
18508,transmitted,abnormal,ant
18509,transmitted,address,syn
18510,transmitted,broadcast,syn
18511,transmitted,carry,syn
18512,transmitted,conduct,syn
18513,transmitted,convey,syn
18514,transmitted,disseminate,syn
18515,transmitted,impart,syn
18516,transmitted,relay,syn
18517,transmitted,spread,syn
18518,transmitted,transfer,syn
18519,transmitted,translate,syn
18520,transmitted,transport,syn
18521,transmitted,genetic,syn
18522,transmitted,inborn,syn
18523,transmitted,transmitted,syn
18524,transmitted,classic,syn
18525,transmitted,classical,syn
18526,transmitted,common,syn
18527,transmitted,conventional,syn
18528,transmitted,historic,syn
18529,transmitted,long-established,syn
18530,transmitted,old,syn
18531,transmitted,popular,syn
18532,transmitted,regular,syn
18533,transmitted,time-honored,syn
18534,transmitted,universal,syn
18535,run,continuity,ant
18536,run,stay,ant
18537,run,remain,ant
18538,run,walk,ant
18539,run,rise,ant
18540,run,ascend,ant
18541,run,fail,ant
18542,run,mismanage,ant
18543,run,stop,ant
18544,run,lose,ant
18545,run,follow,ant
18546,run,abandon,ant
18547,run,obey,ant
18548,run,neglect,ant
18549,run,leave,ant
18550,run,halt,ant
18551,run,break,syn
18552,run,race,syn
18553,run,rush,syn
18554,run,spurt,syn
18555,run,ride,syn
18556,run,outing,syn
18557,run,drive,syn
18558,run,round,syn
18559,run,tour,syn
18560,run,trip,syn
18561,run,streak,syn
18562,run,string,syn
18563,run,stretch,syn
18564,run,season,syn
18565,run,series,syn
18566,run,fly,syn
18567,run,shoot,syn
18568,run,travel,syn
18569,run,dash,syn
18570,run,jog,syn
18571,run,sprint,syn
18572,run,go,syn
18573,run,fall,syn
18574,run,drop,syn
18575,run,pass,syn
18576,run,move,syn
18577,run,control,syn
18578,run,use,syn
18579,run,manage,syn
18580,run,handle,syn
18581,run,perform,syn
18582,run,work,syn
18583,run,carry,syn
18584,run,head,syn
18585,run,own,syn
18586,run,lead,syn
18587,run,keep,syn
18588,run,conduct,syn
18589,run,operate,syn
18590,run,last,syn
18591,run,extend,syn
18592,run,reach,syn
18593,run,cover,syn
18594,run,compete,syn
18595,run,stand,syn
18596,run,administrate,syn
18597,run,direct,syn
18598,run,execute,syn
18599,run,govern,syn
18600,run,oversee,syn
18601,run,supervise,syn
18602,run,act,syn
18603,run,react,syn
18604,exhaust,aid,ant
18605,exhaust,assist,ant
18606,exhaust,enable,ant
18607,exhaust,energize,ant
18608,exhaust,help,ant
18609,exhaust,strengthen,ant
18610,exhaust,save,ant
18611,exhaust,fill,ant
18612,exhaust,hoard,ant
18613,exhaust,cripple,syn
18614,exhaust,disable,syn
18615,exhaust,drain,syn
18616,exhaust,fatigue,syn
18617,exhaust,frazzle,syn
18618,exhaust,impoverish,syn
18619,exhaust,overwork,syn
18620,exhaust,weaken,syn
18621,exhaust,weary,syn
18622,exhaust,dry,syn
18623,exhaust,squander,syn
18624,exhaust,deplete,syn
18625,exhaust,dissipate,syn
18626,exhaust,empty,syn
18627,exhaust,misuse,syn
18628,exhaust,bite,syn
18629,exhaust,nibble,syn
18630,radicals,moderate,ant
18631,radicals,peaceful,ant
18632,radicals,secondary,ant
18633,radicals,minor,ant
18634,radicals,auxiliary,ant
18635,radicals,nonessential,ant
18636,radicals,insignificant,ant
18637,radicals,unnecessary,ant
18638,radicals,unimportant,ant
18639,radicals,inessential,ant
18640,radicals,profound,syn
18641,radicals,revolutionary,syn
18642,radicals,militant,syn
18643,radicals,fanatical,syn
18644,radicals,progressive,syn
18645,radicals,uncompromising,syn
18646,radicals,far-out,syn
18647,radicals,extremist,syn
18648,radicals,violent,syn
18649,radicals,sweeping,syn
18650,radicals,leftist,syn
18651,radicals,renegade,syn
18652,radicals,fanatic,syn
18653,radicals,firebrand,syn
18654,radicals,insurgent,syn
18655,radicals,agitator,syn
18656,radicals,rebel,syn
18657,radicals,subversive,syn
18658,radicals,anarchist,syn
18659,radicals,reformer,syn
18660,radicals,rioter,syn
18661,radicals,leading,syn
18662,radicals,demagogue,syn
18663,radicals,malcontent,syn
18664,radicals,propagandist,syn
18665,radicals,radical,syn
18666,radicals,reactionary,syn
18667,radicals,troublemaker,syn
18668,radicals,zealot,syn
18669,radicals,elemental,syn
18670,radicals,essential,syn
18671,radicals,key,syn
18672,radicals,main,syn
18673,radicals,necessary,syn
18674,radicals,primary,syn
18675,radicals,primitive,syn
18676,radicals,underlying,syn
18677,radicals,vital,syn
18678,dissociation,union,ant
18679,dissociation,connection,ant
18680,dissociation,juncture,ant
18681,dissociation,marriage,ant
18682,dissociation,clause,syn
18683,dissociation,retraction,syn
18684,dissociation,waiver,syn
18685,dissociation,annulment,syn
18686,dissociation,breakup,syn
18687,dissociation,dissolution,syn
18688,dissociation,separation,syn
18689,dissociation,split,syn
18690,dissociation,apartheid,syn
18691,dissociation,discrimination,syn
18692,dissociation,isolation,syn
18693,dissociation,partition,syn
18694,dissociation,departure,syn
18695,dissociation,disengagement,syn
18696,dissociation,divorce,syn
18697,dissociation,estrangement,syn
18698,dissociation,segregation,syn
18699,residue,want,ant
18700,residue,need,ant
18701,residue,lack,ant
18702,residue,insufficiency,ant
18703,residue,debris,syn
18704,residue,silt,syn
18705,residue,slag,syn
18706,residue,difference,syn
18707,residue,profit,syn
18708,residue,surplus,syn
18709,residue,side,syn
18710,residue,exuberance,syn
18711,residue,glut,syn
18712,residue,overkill,syn
18713,residue,waste,syn
18714,impurities,cleanliness,ant
18715,impurities,contamination,syn
18716,impurities,grime,syn
18717,impurities,pollutant,syn
18718,impurities,scum,syn
18719,inorganic,full,ant
18720,inorganic,bare,syn
18721,inorganic,barren,syn
18722,inorganic,comatose,syn
18723,inorganic,inert,syn
18724,inorganic,uninhabited,syn
18725,purifications,distillation,syn
18726,purifications,purification,syn
18727,purifications,sanitation,syn
18728,purifications,sterilization,syn
18729,purifications,washing,syn
18730,purification,distillation,syn
18731,purification,purification,syn
18732,purification,sanitation,syn
18733,purification,sterilization,syn
18734,purification,washing,syn
18735,reductive,diminishing,syn
18736,reductive,diminutive,syn
18737,reductive,minimal,syn
18738,reductive,subtractive,syn
18739,commercial,hiding,ant
18740,commercial,opposition,ant
18741,commercial,disapproval,ant
18742,commercial,disfavor,ant
18743,commercial,veto,ant
18744,commercial,denial,ant
18745,commercial,economic,syn
18746,commercial,financial,syn
18747,commercial,monetary,syn
18748,commercial,profit-making,syn
18749,commercial,profitable,syn
18750,commercial,wholesale,syn
18751,commercial,money-making,syn
18752,commercial,announcement,syn
18753,commercial,broadcast,syn
18754,commercial,commercial,syn
18755,commercial,display,syn
18756,commercial,endorsement,syn
18757,commercial,exhibit,syn
18758,commercial,literature,syn
18759,commercial,notice,syn
18760,commercial,placard,syn
18761,commercial,poster,syn
18762,commercial,propaganda,syn
18763,commercial,publication,syn
18764,commercial,publicity,syn
18765,commercial,budgetary,syn
18766,commercial,fiscal,syn
18767,commercial,industrial,syn
18768,commercial,advocacy,syn
18769,commercial,affirmation,syn
18770,commercial,approval,syn
18771,commercial,backing,syn
18772,commercial,confirmation,syn
18773,commercial,favor,syn
18774,commercial,permission,syn
18775,commercial,ratification,syn
18776,commercial,recommendation,syn
18777,commercial,signature,syn
18778,cotton,hatred,ant
18779,cotton,hate,ant
18780,cotton,dislike,ant
18781,cotton,affection,syn
18782,cotton,closeness,syn
18783,cotton,fondness,syn
18784,cotton,leaning,syn
18785,cotton,rapport,syn
18786,cotton,sympathy,syn
18787,cotton,cotton,syn
18788,cotton,goods,syn
18789,cotton,material,syn
18790,cotton,stuff,syn
18791,reduction,increase,ant
18792,reduction,contraction,syn
18793,reduction,cut,syn
18794,reduction,cutback,syn
18795,reduction,devaluation,syn
18796,reduction,discount,syn
18797,reduction,rebate,syn
18798,reduction,accommodation,syn
18799,reduction,adjustment,syn
18800,reduction,deduction,syn
18801,reduction,reduction,syn
18802,shifts,idleness,ant
18803,shifts,sameness,ant
18804,shifts,stagnation,ant
18805,shifts,continue,ant
18806,shifts,fix,ant
18807,shifts,keep,ant
18808,shifts,hold,ant
18809,shifts,stay,ant
18810,shifts,remain,ant
18811,shifts,stagnate,ant
18812,shifts,agreement,ant
18813,shifts,about-face,syn
18814,shifts,alteration,syn
18815,shifts,change,syn
18816,shifts,conversion,syn
18817,shifts,deviation,syn
18818,shifts,move,syn
18819,shifts,transfer,syn
18820,shifts,transformation,syn
18821,shifts,variation,syn
18822,shifts,strategy,syn
18823,shifts,shuffle,syn
18824,shifts,veer,syn
18825,shifts,drift,syn
18826,shifts,vary,syn
18827,shifts,remove,syn
18828,shifts,deviate,syn
18829,shifts,turn,syn
18830,shifts,relocate,syn
18831,shifts,ship,syn
18832,shifts,alter,syn
18833,shifts,reworking,syn
18834,shifts,adjust,syn
18835,shifts,amend,syn
18836,shifts,develop,syn
18837,shifts,modify,syn
18838,shifts,reshape,syn
18839,shifts,revamp,syn
18840,shifts,revise,syn
18841,shifts,shift,syn
18842,shifts,transform,syn
18843,shifts,adjustment,syn
18844,shifts,amendment,syn
18845,shifts,diversification,syn
18846,shifts,modification,syn
18847,shifts,mutation,syn
18848,shifts,revision,syn
18849,shifts,variance,syn
18850,shifts,intersperse,syn
18851,shifts,rotate,syn
18852,shifts,waver,syn
18853,shift,idleness,ant
18854,shift,sameness,ant
18855,shift,stagnation,ant
18856,shift,continue,ant
18857,shift,fix,ant
18858,shift,keep,ant
18859,shift,hold,ant
18860,shift,stay,ant
18861,shift,remain,ant
18862,shift,stagnate,ant
18863,shift,agreement,ant
18864,shift,about-face,syn
18865,shift,alteration,syn
18866,shift,change,syn
18867,shift,conversion,syn
18868,shift,deviation,syn
18869,shift,move,syn
18870,shift,transfer,syn
18871,shift,transformation,syn
18872,shift,variation,syn
18873,shift,strategy,syn
18874,shift,shuffle,syn
18875,shift,veer,syn
18876,shift,drift,syn
18877,shift,vary,syn
18878,shift,remove,syn
18879,shift,deviate,syn
18880,shift,turn,syn
18881,shift,relocate,syn
18882,shift,ship,syn
18883,shift,alter,syn
18884,shift,reworking,syn
18885,shift,adjust,syn
18886,shift,amend,syn
18887,shift,develop,syn
18888,shift,modify,syn
18889,shift,reshape,syn
18890,shift,revamp,syn
18891,shift,revise,syn
18892,shift,shift,syn
18893,shift,transform,syn
18894,shift,adjustment,syn
18895,shift,amendment,syn
18896,shift,diversification,syn
18897,shift,modification,syn
18898,shift,mutation,syn
18899,shift,revision,syn
18900,shift,variance,syn
18901,shift,intersperse,syn
18902,shift,rotate,syn
18903,shift,waver,syn
18904,magic,ugliness,ant
18905,magic,fascination,syn
18906,magic,illusion,syn
18907,magic,wizardry,syn
18908,magic,witchcraft,syn
18909,magic,appeal,syn
18910,magic,beauty,syn
18911,magic,charisma,syn
18912,magic,glamour,syn
18913,magic,grace,syn
18914,magic,magic,syn
18915,transients,native,ant
18916,transients,national,ant
18917,transients,local,ant
18918,transients,citizen,ant
18919,transients,manager,ant
18920,transients,opponent,ant
18921,transients,enemy,ant
18922,transients,owner,ant
18923,transients,emigrant,syn
18924,transients,evacuee,syn
18925,transients,expatriate,syn
18926,transients,immigrant,syn
18927,transients,traveler,syn
18928,transients,outsider,syn
18929,transients,visitor,syn
18930,transients,foreigner,syn
18931,transients,alien,syn
18932,transients,newcomer,syn
18933,transients,intruder,syn
18934,transients,guest,syn
18935,transients,transient,syn
18936,transients,company,syn
18937,transients,caller,syn
18938,transients,derelict,syn
18939,transients,hobo,syn
18940,transients,deserter,syn
18941,transients,refugee,syn
18942,transients,outcast,syn
18943,transients,escapee,syn
18944,transients,exile,syn
18945,transients,recluse,syn
18946,transients,outlaw,syn
18947,transients,customer,syn
18948,transients,patron,syn
18949,transients,companion,syn
18950,transients,inmate,syn
18951,transients,client,syn
18952,transients,recipient,syn
18953,transients,tenant,syn
18954,transients,vacationer,syn
18955,transients,tramp,syn
18956,transients,wanderer,syn
18957,transients,drifter,syn
18958,frequency,whole,ant
18959,frequency,unimportance,ant
18960,frequency,ignorance,ant
18961,frequency,density,syn
18962,frequency,number,syn
18963,frequency,prevalence,syn
18964,frequency,recurrence,syn
18965,frequency,regularity,syn
18966,frequency,repetition,syn
18967,frequency,frequency,syn
18968,frequency,quantity,syn
18969,frequency,thickness,syn
18970,frequency,extent,syn
18971,frequency,percentage,syn
18972,frequency,proportion,syn
18973,frequency,rate,syn
18974,frequency,part,syn
18975,frequency,quota,syn
18976,frequency,amount,syn
18977,frequency,analysis,syn
18978,frequency,appraisal,syn
18979,frequency,assessment,syn
18980,frequency,dimension,syn
18981,frequency,evaluation,syn
18982,frequency,height,syn
18983,frequency,measure,syn
18984,frequency,size,syn
18985,frequency,survey,syn
18986,frequency,weight,syn
18987,mas,grandmother,syn
18988,mas,mommy,syn
18989,mas,parent,syn
18990,pottage,bouillon,syn
18991,pottage,chowder,syn
18992,pottage,porridge,syn
18993,pottage,puree,syn
18994,pottage,oatmeal,syn
18995,pottage,gruel,syn
18996,pottage,polenta,syn
18997,nutshell,strengthen,ant
18998,nutshell,extend,ant
18999,nutshell,expand,ant
19000,nutshell,raise,ant
19001,nutshell,develop,ant
19002,nutshell,prolong,ant
19003,nutshell,lengthen,ant
19004,nutshell,grow,ant
19005,nutshell,enlarge,ant
19006,nutshell,praise,ant
19007,nutshell,compliment,ant
19008,nutshell,increase,ant
19009,nutshell,analysis,syn
19010,nutshell,essence,syn
19011,nutshell,outline,syn
19012,nutshell,prospectus,syn
19013,nutshell,recap,syn
19014,nutshell,rehash,syn
19015,nutshell,review,syn
19016,nutshell,rundown,syn
19017,nutshell,sketch,syn
19018,nutshell,survey,syn
19019,nutshell,synopsis,syn
19020,nutshell,version,syn
19021,nutshell,summation,syn
19022,nutshell,trim,syn
19023,nutshell,lower,syn
19024,nutshell,cut,syn
19025,nutshell,dwindle,syn
19026,nutshell,shorten,syn
19027,nutshell,lessen,syn
19028,nutshell,pare,syn
19029,nutshell,slash,syn
19030,nutshell,diminish,syn
19031,nutshell,curtail,syn
19032,nutshell,weaken,syn
19033,ring,free,ant
19034,ring,release,ant
19035,ring,arena,syn
19036,ring,band,syn
19037,ring,round,syn
19038,ring,camp,syn
19039,ring,gang,syn
19040,ring,syndicate,syn
19041,ring,racket,syn
19042,ring,organization,syn
19043,ring,circle,syn
19044,ring,cartel,syn
19045,ring,pool,syn
19046,ring,enclose,syn
19047,ring,surround,syn
19048,ring,sound,syn
19049,ring,resound,syn
19050,ring,punch,syn
19051,ring,clang,syn
19052,ring,resonate,syn
19053,ring,bang,syn
19054,ring,buzz,syn
19055,ring,reverberate,syn
19056,ring,clap,syn
19057,ring,connection,syn
19058,ring,partnership,syn
19059,ring,relationship,syn
19060,ring,field,syn
19061,ring,gym,syn
19062,ring,gymnasium,syn
19063,ring,park,syn
19064,ring,ring,syn
19065,ring,rink,syn
19066,ring,square,syn
19067,ring,stadium,syn
19068,ring,stage,syn
19069,ring,club,syn
19070,ring,company,syn
19071,ring,cooperative,syn
19072,ring,corporation,syn
19073,ring,federation,syn
19074,ring,guild,syn
19075,ring,league,syn
19076,ring,society,syn
19077,ring,tribe,syn
19078,ring,union,syn
19079,ring,line,syn
19080,ring,tape,syn
19081,effect,beginning,ant
19082,effect,cause,ant
19083,effect,origin,ant
19084,effect,question,ant
19085,effect,source,ant
19086,effect,impotence,ant
19087,effect,powerlessness,ant
19088,effect,incapacity,ant
19089,effect,incompetence,ant
19090,effect,weakness,ant
19091,effect,lose,ant
19092,effect,fail,ant
19093,effect,neglect,ant
19094,effect,stop,ant
19095,effect,halt,ant
19096,effect,hinder,ant
19097,effect,leave,ant
19098,effect,start,ant
19099,effect,introduce,ant
19100,effect,begin,ant
19101,effect,miss,ant
19102,effect,forfeit,ant
19103,effect,commence,ant
19104,effect,destroy,ant
19105,effect,wonder,ant
19106,effect,spend,ant
19107,effect,depart,ant
19108,effect,pass,ant
19109,effect,abandon,ant
19110,effect,ignore,ant
19111,effect,unsettle,ant
19112,effect,aftermath,syn
19113,effect,consequence,syn
19114,effect,development,syn
19115,effect,event,syn
19116,effect,fallout,syn
19117,effect,issue,syn
19118,effect,outcome,syn
19119,effect,ramification,syn
19120,effect,reaction,syn
19121,effect,repercussion,syn
19122,effect,response,syn
19123,effect,use,syn
19124,effect,strength,syn
19125,effect,force,syn
19126,effect,power,syn
19127,effect,sense,syn
19128,effect,influence,syn
19129,effect,reality,syn
19130,effect,meaning,syn
19131,effect,significance,syn
19132,effect,action,syn
19133,effect,effectiveness,syn
19134,effect,fact,syn
19135,effect,enforce,syn
19136,effect,achieve,syn
19137,effect,implement,syn
19138,effect,realize,syn
19139,effect,enact,syn
19140,effect,attain,syn
19141,effect,conclude,syn
19142,effect,do,syn
19143,effect,finish,syn
19144,effect,manage,syn
19145,effect,perform,syn
19146,effect,produce,syn
19147,effect,reach,syn
19148,effect,win,syn
19149,effect,accomplish,syn
19150,effect,complete,syn
19151,effect,earn,syn
19152,effect,end,syn
19153,effect,gain,syn
19154,effect,obtain,syn
19155,effect,resolve,syn
19156,effect,settle,syn
19157,effect,sign,syn
19158,effect,solve,syn
19159,negative,confident,ant
19160,negative,favorable,ant
19161,negative,nice,ant
19162,negative,good,ant
19163,negative,helpful,ant
19164,negative,beneficial,ant
19165,negative,assisting,ant
19166,negative,advantageous,ant
19167,negative,kind,ant
19168,negative,friendly,ant
19169,negative,approve,ant
19170,negative,hurt,ant
19171,negative,break,ant
19172,negative,injure,ant
19173,negative,destroy,ant
19174,negative,damage,ant
19175,negative,adverse,syn
19176,negative,gloomy,syn
19177,negative,pessimistic,syn
19178,negative,unfavorable,syn
19179,negative,weak,syn
19180,negative,conflicting,syn
19181,negative,detrimental,syn
19182,negative,disadvantageous,syn
19183,negative,inimical,syn
19184,negative,injurious,syn
19185,negative,negative,syn
19186,negative,unfortunate,syn
19187,negative,unfriendly,syn
19188,negative,unruly,syn
19189,negative,contradict,syn
19190,negative,negate,syn
19191,negative,repudiate,syn
19192,negative,fix,syn
19193,negative,improve,syn
19194,negative,repair,syn
19195,resistance,like,ant
19196,resistance,approval,ant
19197,resistance,sympathy,ant
19198,resistance,respect,ant
19199,resistance,peace,ant
19200,resistance,agreement,ant
19201,resistance,love,ant
19202,resistance,kindness,ant
19203,resistance,harmony,ant
19204,resistance,liking,ant
19205,resistance,friendship,ant
19206,resistance,question,ant
19207,resistance,cause,ant
19208,resistance,acceptance,ant
19209,resistance,concurrence,ant
19210,resistance,impotence,ant
19211,resistance,timidity,ant
19212,resistance,indifference,ant
19213,resistance,intolerance,ant
19214,resistance,incompetence,ant
19215,resistance,inability,ant
19216,resistance,cowardice,ant
19217,resistance,weakness,ant
19218,resistance,lack,ant
19219,resistance,lethargy,ant
19220,resistance,laziness,ant
19221,resistance,indolence,ant
19222,resistance,idleness,ant
19223,resistance,apathy,ant
19224,resistance,battle,syn
19225,resistance,defiance,syn
19226,resistance,fight,syn
19227,resistance,intransigence,syn
19228,resistance,protection,syn
19229,resistance,refusal,syn
19230,resistance,struggle,syn
19231,resistance,support,syn
19232,resistance,animosity,syn
19233,resistance,animus,syn
19234,resistance,antipathy,syn
19235,resistance,disagreement,syn
19236,resistance,discord,syn
19237,resistance,dissension,syn
19238,resistance,enmity,syn
19239,resistance,friction,syn
19240,resistance,hatred,syn
19241,resistance,hostility,syn
19242,resistance,rancor,syn
19243,resistance,resistance,syn
19244,resistance,rivalry,syn
19245,resistance,reaction,syn
19246,resistance,repercussion,syn
19247,resistance,resentment,syn
19248,resistance,response,syn
19249,resistance,retaliation,syn
19250,resistance,disunity,syn
19251,resistance,objection,syn
19252,resistance,opposition,syn
19253,resistance,protest,syn
19254,resistance,schism,syn
19255,resistance,strife,syn
19256,resistance,ability,syn
19257,resistance,capacity,syn
19258,resistance,courage,syn
19259,resistance,fortitude,syn
19260,resistance,grit,syn
19261,resistance,mettle,syn
19262,resistance,patience,syn
19263,resistance,perseverance,syn
19264,resistance,persistence,syn
19265,resistance,stamina,syn
19266,resistance,strength,syn
19267,resistance,tenacity,syn
19268,resistance,tolerance,syn
19269,resistance,vitality,syn
19270,met,separate,ant
19271,met,divide,ant
19272,met,hide,ant
