,Date,URL,Abstract,Tokens,Cosine Top 20,Cumulative Sum,Score AC,Score TG,Score WT
945,2016/09/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0378595516300740,"Otitis media (OM) is an inflammatory or infectious disease of the middle ear. Acute otitis media (AOM) and otitis media with effusion (OME) are the two major types of OM. However, the tympanic membrane (TM) motion differences induced by AOM and OME have not been quantified in animal models in the literature. In this study, the guinea pig AOM and OME models were created by transbullar injection of Streptococcus pneumoniae type 3 and lipopolysaccharide, respectively. To explore the effects of OM on the entire TM vibration, the measurements of full-field TM motions were performed in the AOM, OME and untreated control ears by using scanning laser Doppler vibrometry (SLDV). The results showed that both AOM and OME generally reduced the displacement peak and produced the traveling-wave-like motions at relatively low frequencies. Compared with the normal ear, OME resulted in a significant change of the TM displacement mainly in the inferior portion of the TM, and AOM significantly affected the surface motion across four quadrants. The SLDV measurements provide more insight into sound-induced TM vibration in diseased ears.",,,,,0.0,
946,2016/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677916301060,"An organic sensitizer with a multi-anchoring system is a versatile methodology for enhancing the stability and conversion efficiency of dye-sensitized solar cells (DSSCs). Triphenylamine dyes (TPA3T1A ∼ 3A) containing different numbers of anchoring groups are synthesized to determine the correlation between the number of anchoring groups and photovoltaic properties as photosensitizers for DSSCs. The adsorption properties of the dyes on TiO2 electrode were examined by ATR-FT-IR, which show that a mono-anchoring TPA3T1A system adsorbs in monodentate ester-type mode, and the three carboxylic acids in TPA3T3A adsorbs in bidentate bridging mode. The multi-anchoring dye exhibits strong electronic coupling with TiO2, providing an efficient charge injection rate. Moreover, they increased the electron lifetime significantly by suppressing the charge recombination probability. This synergistic effect enables the fabrication of efficient photovoltaic devices. Furthermore, enhanced long-term stability is also observed in the DSSCs containing a tri-anchoring system compared to the mono- and bi-anchoring systems.",,,,,1.0,
947,2016/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143816616000397,"Laser Speckle Correlation, Electronic Speckle Pattern Interferometry and Digital Holographic interferometry have evolved for decades to become relevant techniques in many fields of today’s wide spectrum of knowledge and disciplines. Indeed, with today׳s advances in optics, photonics, electronics and computing there are many important applications for them and strictly speaking there are an almost infinite number of applications that one can think of, as they are non-contact optical techniques that can be used to measure mechanical parameters ranging from a few microns to hundreds of nanometers. In this review we will explore and discuss some relevant applications in structural mechanics in the fields of materials in engineering, biomedical and art preservation and restoration. This work will take the reader from a succinct historical account on the development of these techniques, followed by a brief theoretical description for each one that will then facilitate the introduction of the results chosen as the key applications, ending the review with the conclusions. From the myriad of papers now available in the web, we will only present those that we believe are the most illustrative applications within three lustrum, 2000 to 2015, all set to give a frame that place these optical techniques as mature technologies with an absolute relevance to conduct metrology in many fields.",,,,,0.0,
948,2016/05/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0379677916300480,"The performance of three different star-shaped oligomers (SSOs) as electron donor materials for organic solar cells is investigated. These promising donor components are blended with [6,6]-phenyl-C71-butyric acid methyl ester (PC71BM) fullerene acceptor and solution-processed normal and inverted organic solar cells are fabricated. These SSOs are based on a triphenylamine core and differ in the solubilizing groups and the oligothiophene arm length. We have found that the power conversion efficiency (PCE) is by 10–60% higher in the normal structure, mainly due to an enhanced open-circuit voltage and fill factor. The observed difference in device performance can be assigned partly to the lower leakage currents. By using contact angle measurements and atomic-force microscopy studies, we estimate the degree of vertical phase separation in bulk heterojunctions. The latter has a good correlation to the corresponding photocurrent differences obtained in the normal and inverted structure devices.",,,,,0.0,
949,2016/10/12,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0003267016309448,"Aflatoxin M1 (AFM1), a highly toxic secondary metabolite, is present in a wide range of dairy products. In this study, we designed a simple, low-cost, reusable, and easy-to-operate immunosensing method for ultrasensitive detection of AFM1 in dairy products by using a portable evanescent wave-based optofluidic biosensing platform (EOBP). The developed method provides the minimum detection limit of 5 ng/L, which is below the most restrictive standard imposed by the current regulations for AFM1 in dairy products. The effect of several organic solvents, such as methanol, acetone, and acetonitrile, on the binding reaction of antibody-antigen in heterogeneous and homogeneous solutions was evaluated. Although the effect of organic solvents on the homogeneous binding reaction between antibody and antigen is more significant than that of heterogeneous binding reaction between antibody in solution and antigen immobilized onto the sensor surface, the fluorescence signal detected by EOBP is linearly dependent on AFM1 concentration. Therefore, AFM1 can be directly quantified even if the samples contain a certain organic solvent concentration. The robustness and stability of AFM1-ovalbumin conjugate allow the regeneration of modified biosensor surface for more than 200 times, thereby achieving a cost-effective and reliable AFM1 determination. The proposed method provides a rapid, ultrasensitive, and reliable AFM1 determination in dairy products without complicated sample pretreatment process.",,,,,0.0,
950,2016/11/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S092420311630203X,"Source rocks are sedimentary rocks containing organic matter. In order to evaluate if a source rock is suitable for economical exploitation, the evaluation of many factors is required, among which the most important are concentration of the organic matter and its quality (e.g. kerogen type and thermal maturity) that evolves following temperature and pressure over burial history. The most commonly used techniques to characterize the thermal maturity of organic matter are the maximum pyrolysis temperature of generated hydrocarbons and the reflectance of vitrinite macerals (%Ro). The limitations to the applicability of these analyses is the driving force to develop new methods and in particular spectroscopic ones. In this work the maturity of different kerogens (i.e. solid organic matter entrapped into rocks), both naturally and artificially aged, is determined by Raman and Attenuated Total Reflection-InfraRed (ATR-IR) spectroscopies, applied directly to source rocks. The parameterization of spectra by suitable variables proved to allow evaluating kerogen maturity with the best reliability at lower rank for ATR-IR and at higher rank for Raman analysis. Good correlations were obtained between Raman and ATR-IR spectroscopic parameters and the above mentioned vitrinite reflectance (%Ro).",,,,,0.0,
951,2016/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1618866716301133,"Soil compaction significantly impacts urban tree survival and herbaceous vegetation recruitment along roadsides. Soil samples were collected at two highway tree planting sites in Ontario, Canada. The average soil bulk density in the 0–10 and 20–30 cm range was 1.45 g cm−3 and 1.55 g cm−3, respectively, at Site 1. At site 2, the average soil bulk density in the 0–10 and 20–30 cm range was 1.49 g cm−3 and 1.67 g cm−3, respectively. Six treatments were established on each site to determine the amount of organic amendment required to decrease bulk density and increase tree growth as a measurement of successful tree establishment. Compost was incorporated into the soil at 0%, 10%, 25% and 50% on a volume-to-volume basis at both sites. In 2014 Acer x freemanii Autumn Blaze® ‘Jeffersred’ whips were planted into each treatment bed (Site 1, n = 36 and Site 2 n = 42). Bulk density, porosity, soil pH, EC, tree survival, height, shoot extension and chlorophyll content were measured for the 2014 and 2015 growing seasons. Incorporation of 25% v/v compost consistently decreased bulk density to below-root restricting thresholds, resulting in improved tree growth. Significant differences were observed in chlorophyll content between organic-amended remediated treatment beds compared to the control; chlorophyll content was significantly higher (p < 0.05) for the 25% and 50% treatments throughout the 2015 growing season at both sites. Incorporation of compost at 10% and 25% v/v effectively reduced soil bulk density, leading to increased growth and reduced tree stress at both sites. This study demonstrates the importance of understanding the baseline of soil physical structure in prescribing remediation strategies, including organic amendments, in urban tree planting",,,,,0.0,
952,2016/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0030402616306957,"An organic nonlinear optical (NLO) single crystal of Pyridine 3-carboxylic acid, which has potential application in a variety of fields was grown by solution growth technique. The single crystal X-ray diffraction analysis confirms that the grown crystals possess lattice parameters of monoclinic system of space group (P21/c). The Fourier transform infrared (FTIR) study provides the evidence for the presence of essential functional groups in Pyridine 3-carboxylic acid single crystal. The optical parameters such as transmittance, absorption coefficient, refractive index and optical band gap of the grown crystals were obtained using ultraviolet visible (UV-Vis-NIR) spectroscopy. The red luminescence behavior and Second Harmonic generation (SHG) efficiency were measured. The soft ferromagnetic nature of the grown sample was ascertained from vibrational sample magnetometer analyses. In addition, the mechanical property was also examined.",,,,,1.0,
953,2016/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301479716304601,"Previous studies have demonstrated both beneficial and detrimental effects on soil properties from biochar incorporation. Several biochars, with different feedstock origins, were evaluated for their effectiveness at improving soil quality of a sandy agricultural soil. A pot trial was used to investigate aggregate stability and microbial activity, pore water trace element mobility and micronutrient concentrations in grain of spring wheat after incorporation of three biochars. The feedstocks for biochar production were selected because they were established UK waste products, namely oversize woody material from green waste composting facilities, and rhododendron and soft wood material from forest clearance operations. Biochars were incorporated into the soil at a rate of 5% v/v. Aggregate stability was improved following addition of oversize biochar whilst microbial activity increased in all treatments. Dissolved organic carbon (DOC) concentrations in soil pore water from biochar-treated soils were raised, whilst micronutrient concentrations in wheat grain grown in the treated soils were significantly reduced. It was concluded that incorporation of biochar to temperate agricultural soils requires caution as it may result in reductions of essential grain micronutrients required for human health, whilst the effect on aggregate stability may be linked to organic carbon functional groups on biochar surfaces and labile carbon released from the char into the soil system.",,,,,0.0,
954,2016/03/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0301479715303868,"Coastal floodplain soils and wetland sediments can store large amounts of soil organic carbon (SOC). These environments are also commonly underlain by sulfidic sediments which can oxidise to form coastal acid sulfate soils (CASS) and contain high concentrations of acidity and trace metals. CASS are found on every continent globally except Antarctica. When sulfidic sediments are oxidised, scalds can form, which are large bare patches without vegetation. However, SOC stocks and fractions have not been quantified in these coastal floodplain environments. We studied the changes in soil geochemistry and SOC stocks and fractions three years after remediation of a CASS scald. Remediation treatments included raising water levels, and addition of either lime (LO) or lime and mulch (LM) relative to a control (C) site. We found SOC concentrations in the remediated sites (LO and LM) were more than double than that found at site C, reflected in the higher SOC stocks to a depth of 1.6 m (426 Mg C/ha, 478 Mg C/ha and 473 Mg C/ha at sites C, LO and LM, respectively). The particulate organic C (POC) fraction was higher at sites LO and LM due to increased vegetation and biomass inputs, compared to site C. Reformation of acid volatile sulfide (AVS) occurred throughout the profile at site LM, whereas only limited AVS reformation occurred at sites LO and C. Higher AVS at site LM may be linked to the additional source of organic matter provided by the mulch. POC can also potentially contribute to decreasing acidity as a labile SOC source for Fe3+ and SO42−<math><mrow is=""true""><mi mathvariant=""normal"" is=""true"">S</mi><msubsup is=""true""><mi mathvariant=""normal"" is=""true"">O</mi><mn is=""true"">4</mn><mrow is=""true""><mn is=""true"">2</mn><mo is=""true"">−</mo></mrow></msubsup></mrow></math> reduction. Therefore, coastal floodplains and wetlands are a large store of SOC and can potentially increase SOC following remediation due to i) reduced decomposition rates with higher water levels and waterlogging, and ii) high C inputs due to rapid revegetation of scalded areas and high rates of biomass production. These results highlight the importance of maintaining vegetation cover in coastal floodplains and wetlands for sequestering SOC.",,,,,0.0,
955,2016/06/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0927024816000179,"Organic solar cells (OSC) based on diketopyrrolopyrrole (DPP) small molecule have achieved relatively high efficiency (7%) in recent times. 2,5-di(2-ethylhexyl)-3,6-bis-(5″-n-hexyl-[2,2′,5′,2″]terthiophen-5-yl)-pyrrolo[3,4-c]pyrrole-1,4-dione (SMDPPEH) is the workhorse material for small molecule OSC as it has good solution-processing capability. However, there was no previous report on improving the device stability in inverted organic solar cells (IOSC) by using this material. Furthermore, the degradation and light-soaking behavior of this material in IOSC are also not well-addressed. In this work, we have fabricated a stable, light-soaking free, solution-processed and efficient SMDPPEH:PC61BM based IOSC for the first time. Fluorosurfactant modified PEDOT:PSS and fluorinated TiOx (F-TiOx) transport layers were used to circumvent the inherent processability and light-soaking issues. An exclusive study on the device stability and light-soaking characteristics were also carried out for the first time. The final device provides the following merits: (i) comparable material stability to P3HT polymer, suggesting a potential for further development of DPP materials for high-efficiency devices; (ii) F-TiOx can be used universally to fabricate a light-soaking free device with a wide range of photoactive materials from polymers to small molecules and; (iii) higher device efficiency compared to the non-inverted counterpart were obtained when the modified transport layers were used.",,,,,1.0,
956,2016/01/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S1369800115301219,"This article describes the material properties and thin film forming strategies for carbon nanotubes. It summarizes the developments and the challenges related to doping and reviews the highlights over the past decade about organic/inorganic hybrid solar cells using carbon nanotubes (CNTs) CNTs. Replacing the indium tin oxide electrode by CNT spiderwebs have displayed solar cell efficiencies of about 3–4% for organic bulk heterojunction devices, enabling a cost effective fabrication of organic solar cells by roll-to-roll process. Investigations on SWNT/Si hybrid solar cells with efficiency of 17% demonstrate the possibility of wide range applications of SWNTs in organic/inorganic hybrid solar cells.",,,,,0.0,
957,2016/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0043135416304778,"The prechlorination-induced algal organic matter (AOM) released from Microcystis aeruginosa (M. aeruginosa) cells has been reported to serve as a source of precursors for chlorinated disinfection byproducts (DBPs). However, previous studies have mainly focused on the precursors either extracted directly from the cell suspension or derived immediately after algal suspension prechlorination. This study aims to investigate the impacts of water transportation time after algal suspension prechlorination on cell integrity, AOM release, and DBP formation during the dissolved phase chlorination. The damage to cell integrity after prechlorination was indicated to depend not only on chlorine dose but also on transportation time. The highest dissolved organic carbon (DOC) and dissolved organic nitrogen (DON) values were observed at 2 mg/L chlorine preoxidation before transportation, but were obtained at 0.4 mg/L chlorine after 480-min simulated transportation. The variation of DON with transportation time was indicated to be mainly influenced by the small molecular weight nitrogenous organic compounds, such as amino acids. Additionally, formation of the corresponding chlorinated carbonaceous disinfection byproducts (C-DBPs) and nitrogenous disinfection byproducts (N-DBPs) during the dissolved phase chlorination showed the same variation tendency as DOC and DON respectively. The highest C-DBP (98.4 μg/L) and N-DBP (5.5 μg/L) values were obtained at 0.4 mg/L chlorine preoxidation after 480-min simulated transportation. Therefore, when prechlorination is applied for algae-laden water pretreatment, not only chlorine dose but also transportation time needs to be considered with regard to their effects on cell integrity, AOM release, and chlorinated DBP formation.",,,,,0.0,
958,2016/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0022024815007514,"III/V semiconductors containing small amounts of nitrogen (N; dilute nitrides) are discussed in the context of different solar cell and laser applications. The efficiency of these devices is negatively affected by carbon (C) incorporation, which comes either from the direct C–N bond in the N precursor unsymmetrical 1,1-dimethylhydrazine (UDMHy) used conventionally or from the alkyl groups of the conventional precursors for gallium (Ga), indium and arsenic (As) containing carbon. This C is incorporated together with the N due to the strength of the C–N bond. A further important issue in dilute nitride growth is the very low N incorporation efficiency in the crystal from UDMHy, which can be as little as 1% of the N supplied in the gas phase. Therefore, new metal organic chemicals have to be synthesized and their growth characteristics and suitability for dilute nitride growth have to be explored. This work presents the chemical di-tertiary-butyl-arsano-amine (DTBAA), which was synthesized, purified and tested as an N precursor for metal organic vapor phase epitaxy (MOVPE). Computational investigations show β-hydrogen and isobutane elimination to be the main reaction channel in the gas phase with high reaction barriers and absence of small fragments containing C as products. The loss of N via N2, as in UDMHy, can be excluded for unimolecular reactions of DTBAA. The Ga(NAs)/GaAs heterostructures were grown by MOVPE as initial test material and a systematic N incorporation study is presented in this paper. It is shown that high quality Ga(NAs) can be grown using DTBAA. The N incorporation was confirmed by high resolution X-ray diffraction and photoluminescence studies. All samples grown exhibit as grown room temperature photoluminescence and smooth surface morphologies. Furthermore, DTBAA shows extremely high N incorporation efficiency, which makes this molecule a very promising candidate for further research into dilute nitride material growth.",,,,,0.0,
959,2016/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S074960361630934X,"In this work, in an attempt to improve the performance and lifetime of organic solar cells, P3HT photon absorbing polymer was doped with graphene (G) nano-sheets, to make light harvesting G-P3HT composite thin film. The composite this film was then employed as the donor of a bilayer organic solar cell with the structure of glass/ITO/PEDOT:PSS/G-P3HT/C60/Al. The reference P3HT:PCBM bulk heterojunction solar cell was also fabricated for comparison. All solution-processed layers were made by spin coating in humid air (Shanghai, China); C60 and Al were deposited by thermal evaporation. An effective mechanical treatment approach developed by the authors, i.e. the application of forced ultrasonic vibration on the wet spun-on films, was used to improve the dispersion of graphene in G-P3HT composite films to obtain a uniform nanostructure. This mechanical method eliminates tedious and expensive chemical steps, currently performed to engineer the structure of organic solar cells. It is evidenced that the G-P3HT composite thin films, post treated by ultrasonic vibration at the optimum vibration duration, possess superior electrical conductivity, charge carrier mobility and density, uniform surface potential distribution, and lower surface roughness, compared to those of P3HT and G-P3HT thin films made without vibration. The results show significant improvement in the power conversion efficiency (PCE) of vibration-treated G-P3HT/C60 cell (PCE = 5.17%, the highest reported for this structure), substantiating the strong positive effect of using graphene and forced vibration for the fabrication of P3HT active layer in the bilayer cell structure.",,,,,0.0,
960,2016/12/02,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0021967316314637,"A series of novel cationic gemini surfactants with pyrrolidinium head groups, 1,1′-(butane-1,s-alkyl) bis (1-alkylpyrrolidinium) (Cn-4-CnPB, n = 12, 14, 16), were employed as carriers in sweeping–micellar electrokinetic chromatography (sweeping-MEKC) for simultaneous detection of nine organic water pollutants, including polycyclic aromatic hydrocarbons, sulfonamides and steroids. The sweeping and separation conditions were optimized. Cn-4-CnPB (n = 12, 14, 16) were compared with cetyltrimethylammonium bromide (CTAB) in terms of their abilities to preconcentrate and separate the nine analytes. Under the optimized conditions, the sensitivity enhancement factors based on the peak height (SEFsHeight) were ca. 310–580 of C16-4-C16PB, which were higher than those of C14-4-C14PB (120–290) and C12-4-C12PB (110–160). Meanwhile, the SEFsHeight of C16-4-C16PB were higher than those of 30% (v/v) methanol-modified CTAB (140–320). The C16-4-C16PB based sweeping-MEKC, coupled with offline solid phase extraction and UV detection (228 nm), was used to analyze spiked environmental water samples. The nine analytes were successfully separated and detected. The limit of detection (S/N = 3) was in range of 2.79–3.76 ng/mL, and the recovery ranged from 70.8% to 95.5% with the RSDs less than 9.89%. This study confirms that the C16-4-C16PB based sweeping-MEKC has significant advantages over the CTAB based sweeping-MEKC and it is a promising method for sensitive and simultaneous detection of polycyclic aromatic hydrocarbons, sulfonamides and steroids in environmental water samples.",,,,,0.0,
961,2016/12/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0008622316307540,"Herein, the formation and selective organic derivatisation of graphene nanobud, an all carbon nanohybrid comprised by C60 and graphene, are presented. C60 cages are directly attached to the graphenic surface with stable covalent bonds. Importantly, prepared graphene nanobud shows remarkable dispersibility, decreased number of defects and highly aromatic character that are associated to improved electrical conductivity compared to pristine graphene. The high chemical reactivity of the curved sp2 carbon atoms of C60 led to a selective covalent attachment of organic groups onto C60 avoiding damage of the graphene aromatic system.",,,,,0.0,
962,2016/07/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653516304982,"The hybrid structures of metal organic frameworks (MOFs) and nanoparticles may offer the realization of effective photocatalytic materials due to combined benefits of the porous and molecular sieving properties of MOF matrix and the functional characteristics of encapsulated nanoparticles. In this study, cadmium telluride (CdTe) quantum dots (QD) are conjugated with a europium-MOF for the synthesis of a novel nanocomposite material with photocatalytic properties. Successful synthesis of a QD/Eu-MOF nanocomposite was characterized with various spectroscopic and microscopic techniques. This QD/Eu-MOF is found to be an effective catalyst to complete the degradation of Rhodamine 6G dye within 50 min.",,,,,0.0,
963,2016/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0038092X16301487,"This study demonstrates the successful implementation of industrially feasible local B doping as a local back surface field via the Si paste technology to fabricate high-efficiency solar cells. Si paste formed by 25 wt% p-type Si nanoparticles and 75 wt% organic solvent is used as the B source. Si paste is fully screen-printed on the preprocessed p-type Si rear surface, and then a homogenous Si cladding layer is formed by picosecond laser cladding. During this process, B diffuses into the Si substrate. The Si cladding layer itself is a heavily doped layer and forms a metallurgical bond between Si substrate. After co-firing with Al paste, cells obviously avoid Kirkendall void formation at contact regions. The heavily doped Si cladding layer and localized B doping can decrease the contact resistance and reduce the minority carrier recombination at the local metal contacts. This optimized rear surface design finally contributes to push the overall average cell efficiency over 20.3% on p-type CZ wafers.",,,,,0.0,
964,2016/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S2352409X16300815,"Micro-destructive Laser Ablation Inductively Coupled Mass Spectrometry (LA-ICP-MS) was used to obtain a unique multi-elemental characterization for late 19th century glass. This study describes detailed analysis of glass and enamels from 45 of 187 glass models of invertebrate sea creatures made by Leopold and Rudolf Blaschka and acquired by The Natural History Museum, London in 1866, 1876, 1883 and 1889. Although it is not possible to establish the nature of individual raw materials used for the manufacture of these glasses it was found that all four batches contain mixed alkali glasses of very similar composition. Discrimination between melting batches and different suppliers was possible by investigating trace element patterns. Lead glasses, representing 20% of the colourless glasses analysed, are present in three acquisition batches, and are more heterogeneous, showing clear chronological segregation and varying levels of As. Soda Lime Silicate glass was found in only two samples. All 38 coloured glasses contained extremely high PbO; levels of colouring ions and colouring and/or opacifying crystals are described, providing clues to the decoration techniques employed by the Blaschkas for the first two batches. Identical structures found on the same model sometimes had different compositions, while anatomical structures requiring similar processes to be made shared identical glass compositions. This confirms the Blaschkas worked by producing many items in batches for assembly rather than creating each model from scratch on demand. Surface treatments and surface conditions such as on-going degradation processes were identified through depth profiling but in general all glass analysed appeared very well preserved. This information can be used to plan the conservation of Blaschka objects, appropriate storage and display conditions.",,,,,0.0,
965,2016/01/29,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609015012924,"By employing strontium as a dopant of lanthanum cobaltite (LaCoO3), strontium-doped lanthanum cobaltite (La1 − xSrxCoO3 − δ, LSC) thin film was fabricated using a metal organic chemical solution deposition (MOCSD) method. Lanthanum nitrate hexahydrate [La(NO3)36H2O], strontium acetate [Sr(CH3COO)2], and cobalt acetate tetrahydrate [Co(CH3COO)24H2O] were used as precursors. The coating process was performed through a spin coating method on a substrate, which were then heat treated under various temperature conditions. Electrical properties, microstructures, and crystalline structures with respect to sintering temperature were analyzed. According to these analyses, the change in surface morphology, phase shift, and conductive properties were closely related, which could explain their respective behaviors. Furthermore, sintered strontium-doped lanthanum perovskite oxides showed various conductivities according to the amount of dopant. With the molar ratio of strontium that is stoichiometrically equivalent to lanthanum (La0.5Sr0.5CoO3 − δ) thin film showed the best conductivity in the sintering temperature range of 650–700 °C, with perovskite phases formed at this temperature condition. As the electrically conductive properties of the thin film are a function of thickness, the films were coated several times to a thickness of approximately 300 nm, with the lowest resistivity (approximately 9.06 × 10− 4 Ω cm) observed at the optimized sintering temperature and solution composition.",,,,,0.0,
966,2016/11/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0020169316306417,"Solvothermal reactions of Ln(NO3)3·6H2O (Ln = Nd, Pr, Sm and Eu) with a new penta-carboxylate strut obtain a series of 3D lanthanide metal–organic frameworks (Ln-MOFs), namely, {[Ln3(bpbc)(Hbpbc)(H2O)8]·3H2O} (1) 1-Ln (Ln = Nd, Pr, Sm and Eu). The four compounds are all isostructural as confirmed by the analysis of single crystal and powder X-ray diffractions. The compounds exhibit the 3D networks with a 3-nodal (4,5,7)-connected (413·68)2(44·62)(48·62)2 topology. 1-Nd and 1-Pr exhibit characteristic luminescence in the near-infrared (NIR) region, resulting from the vary degree sensitization of bpbc5− with different Ln3+ ions. Moreover, the other solid properties such as the luminescence of 1-Sm and 1-Eu and the magnetic properties of 1-Nd, 1-Pr and 1-Eu have also been investigated.",,,,,1.0,
968,2016/02/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0045653515303040,"Adsorption of heavy metals by natural sediments has important implications to the fate and transport of contaminants in subsurface environments. Although the importance of major multivalent cations and dissolved organic matter (DOM) in heavy metal adsorption had been previously demonstrated, the leaching of major cations and DOM from sediments and its influence on heavy metal adsorption have not been fully examined. In this study, the concentrations of Ca, Mg, Al, Fe, and natural organic matter that leached from a natural sediment in Cu and Zn adsorption experiments were measured and used in surface complexation models to elucidate their effects on Cu and Zn adsorption. Experimental results showed that the leaching of cations and DOM was substantial and pH-dependent. The leached concentrations of Ca and Mg were reasonably simulated based on BaCl2 extractable Ca and Mg at pH < 5, and Al and Fe activities were accurately predicted for specific pH ranges by assuming solubility control by Al(OH)3 and Fe(OH)3. Visual MINTEQ simulations showed that the leached cations markedly decreased Cu adsorption at pH < 6 and Zn adsorption at pH 3–8. Due to varying affinity for DOM between Cu and Zn, DOM was found to decrease Cu adsorption at pH > 6 due to formation of Cu-DOM aqueous complexes, but increase Zn adsorption at pH 4–7 due to formation of aqueous complexes between DOM and major cations, which reduced competition from these cations against Zn for binding sites on the sediment.",,,,,0.0,
969,2016/10/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0040609016305399,"In this work, InSbN alloys were hetero-eptiaxially grown on GaSb (100) substrate by metal-organic chemical vapor deposition, expecting large nitrogen addition and long cut-off wavelength of the samples simultaneously. Post annealing treatment was carried out to see the effect on the alloy structural and optical properties. Photoluminescence results indicate that the band gap wavelength of the alloys is reduced to 6.3 μm by the N incorporation. Besides, another peak around 8.3 μm could also be detected, and the peak intensity is comparable to the main band emission, which means much for the application in long wavelength devices. The cause of the defect emission was discussed through the analysis of Photoluminescence and X-ray photoelectron spectroscopy measurement results.",,,,,1.0,
970,2016/01/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0016706115300240,"Sorption of organic matter (OM) onto soil minerals affects OM dynamics, and is strongly controlled by mineral surface properties. Moreover, the degree and mechanism of interaction between different minerals may influence their surface reactivity. We therefore aimed to understand mineral surface modifications brought about by different Fe (hydr)oxide–vermiculite associations, and their influence on OM sorption. This could have important implications on OM dynamics in young hydromorphic soils where seasonal variations in redox conditions may affect mineral surfaces. Paddy soil-derived dissolved OM was used in sorption isotherms on mixed mineral phases obtained by precipitating different amounts of Fe (hydr)oxides on vermiculite. Results evidenced that the surface properties of vermiculite strongly drove Fe (hydr)oxide precipitation, and consequently OM sorption mechanisms. The change in surface charge with increasing Fe loading resulted in a higher retention of dissolved organic carbon. However, dissolved organic nitrogen adsorption isotherms and FTIR carboxyl vibrational shifts revealed the occurrence of two binding mechanisms, one driven by electrostatic attraction of N-containing compounds by the negatively charged vermiculite surface, and another involving ligand exchange of carboxylic compounds with the positive oxides, precipitated in localized nucleation sites. Moreover, the modification of both solution and solid properties during sorption, promoted the selective adsorption of aromatic molecules with increasing Fe coverage.",,,,,0.0,
971,2016/04/01,https://www-sciencedirect-com.offcampus.lib.washington.edu/science/article/pii/S0143749615002389,"Phenol-formaldehyde resoles (PF) formulated with wheat flour and organic fillers have long been established for the manufacture of veneer-based wood-composites, and yet much remains unknown about these complex fluids. The rheology of PF/filler formulations was studied as a function of filler type and particle size. Corn cob (Zea mays) residue fillers behaved differently from those made from alder bark (Alnus rubra) and walnut shell (Juglans regia). It was shown that viscoelastic network structures formed within the liquid formulations as a function of shear history, filler type, and filler particle size. The precise nature and origin of these effects is unknown but could involve disintegration of filler particle aggregates on a non-colloidal scale, and/or colloidal effects within the liquid PF medium. In the latter case colloidal structures could form among associated PF chains and also from proteins, polysaccharides, and lignins that leach from wheat flour and filler particles. Relative to alder bark and walnut shell, the unique behavior of corn cob residue was discussed with respect to chemical composition. Many implications for impact on industrial practice are feasible and should be the subject of future research.",,,,,0.0,
